"split","class","output_image","output_label","source_image","random_seed"
"train","meteor","train/images/uaemmn_pos_train_000120.jpg","train/labels/uaemmn_pos_train_000120.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191122_032228_Home_C11P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000121.jpg","train/labels/uaemmn_pos_train_000121.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_232502_YAHER_C5P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000122.jpg","train/labels/uaemmn_pos_train_000122.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211207_050345_Liwa_C01P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000123.jpg","train/labels/uaemmn_pos_train_000123.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191231_033743_Home_C12P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000124.jpg","train/labels/uaemmn_pos_train_000124.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_025933_Home_C10P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000125.jpg","train/labels/uaemmn_pos_train_000125.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190919_235449_Home_C10P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000126.jpg","train/labels/uaemmn_pos_train_000126.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20210429_050729_Liwa_C14P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000127.jpg","train/labels/uaemmn_pos_train_000127.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211215_002220_YAHER_C2P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000128.jpg","train/labels/uaemmn_pos_train_000128.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220107_022035_Home_C15P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000129.jpg","train/labels/uaemmn_pos_train_000129.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211221_045038_YAHER_C5P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000130.jpg","train/labels/uaemmn_pos_train_000130.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190920_230215_SCASS_C9P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000131.jpg","train/labels/uaemmn_pos_train_000131.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191214_235233_Home_C8P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000132.jpg","train/labels/uaemmn_pos_train_000132.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191207_015419_SCASS_C5P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000133.jpg","train/labels/uaemmn_pos_train_000133.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190927_203148_SCASS_C12P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000134.jpg","train/labels/uaemmn_pos_train_000134.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20210423_014416_Liwa_C03P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000135.jpg","train/labels/uaemmn_pos_train_000135.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_232110_YAHER_C3P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000136.jpg","train/labels/uaemmn_pos_train_000136.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211224_035343_YAHER_C15P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000137.jpg","train/labels/uaemmn_pos_train_000137.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191129_035224_SCASS_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000138.jpg","train/labels/uaemmn_pos_train_000138.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_232514_Liwa_C16P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000139.jpg","train/labels/uaemmn_pos_train_000139.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190909_024304_SCASS_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000140.jpg","train/labels/uaemmn_pos_train_000140.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190908_233759_Home_C11P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000141.jpg","train/labels/uaemmn_pos_train_000141.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211215_035422_Home_C16P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000142.jpg","train/labels/uaemmn_pos_train_000142.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191126_004419_SCASS_C3P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000143.jpg","train/labels/uaemmn_pos_train_000143.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200113_200031_SCASS_C1P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000144.jpg","train/labels/uaemmn_pos_train_000144.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220206_222014_Home_C16P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000145.jpg","train/labels/uaemmn_pos_train_000145.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191016_032338_Home_C11P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000146.jpg","train/labels/uaemmn_pos_train_000146.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_214131_Liwa_C07P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000147.jpg","train/labels/uaemmn_pos_train_000147.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191014_210615_Home_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000148.jpg","train/labels/uaemmn_pos_train_000148.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191107_053711_Home_C11P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000149.jpg","train/labels/uaemmn_pos_train_000149.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191201_191131_Home_C14P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000150.jpg","train/labels/uaemmn_pos_train_000150.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211212_234843_Liwa_C04P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000151.jpg","train/labels/uaemmn_pos_train_000151.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220422_030333_YAHER_C9P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000152.jpg","train/labels/uaemmn_pos_train_000152.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20210422_025703_Liwa_C01P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000153.jpg","train/labels/uaemmn_pos_train_000153.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191112_000236_Home_C1P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000154.jpg","train/labels/uaemmn_pos_train_000154.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220108_035910_Liwa_C3P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000155.jpg","train/labels/uaemmn_pos_train_000155.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220430_031916_Liwa_C3P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000156.jpg","train/labels/uaemmn_pos_train_000156.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190918_221134_SCASS_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000157.jpg","train/labels/uaemmn_pos_train_000157.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191122_035236_SCASS_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000158.jpg","train/labels/uaemmn_pos_train_000158.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211216_052544_Liwa_C16P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000159.jpg","train/labels/uaemmn_pos_train_000159.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220112_040301_YAHER_C1P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000160.jpg","train/labels/uaemmn_pos_train_000160.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191012_054839_SCASS_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000161.jpg","train/labels/uaemmn_pos_train_000161.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191014_223711_Home_C2P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000162.jpg","train/labels/uaemmn_pos_train_000162.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220914_233646_YAHER_C16P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000163.jpg","train/labels/uaemmn_pos_train_000163.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191201_202250_Home_C9P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000164.jpg","train/labels/uaemmn_pos_train_000164.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190904_234811_SCASS_C13P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000165.jpg","train/labels/uaemmn_pos_train_000165.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20221030_023229_Home_C14P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000166.jpg","train/labels/uaemmn_pos_train_000166.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_044259_Home_C1P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000167.jpg","train/labels/uaemmn_pos_train_000167.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191020_032918_SCASS_C5P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000168.jpg","train/labels/uaemmn_pos_train_000168.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200116_033008_SCASS_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000169.jpg","train/labels/uaemmn_pos_train_000169.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220415_013653_Liwa_C1P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000170.jpg","train/labels/uaemmn_pos_train_000170.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211209_030616_Liwa_C07P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000171.jpg","train/labels/uaemmn_pos_train_000171.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211222_044126_Home_C13P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000172.jpg","train/labels/uaemmn_pos_train_000172.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200123_044051_Liwa_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000173.jpg","train/labels/uaemmn_pos_train_000173.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190508_042458_Home_C8P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000174.jpg","train/labels/uaemmn_pos_train_000174.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191123_020735_SCASS_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000175.jpg","train/labels/uaemmn_pos_train_000175.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191206_034851_SCASS_C13P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000176.jpg","train/labels/uaemmn_pos_train_000176.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191007_015631_SCASS_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000177.jpg","train/labels/uaemmn_pos_train_000177.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200121_043223_SCASS_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000178.jpg","train/labels/uaemmn_pos_train_000178.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211129_043029_Liwa_C03P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000179.jpg","train/labels/uaemmn_pos_train_000179.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191121_234403_Home_C2P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000180.jpg","train/labels/uaemmn_pos_train_000180.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200101_034633_YAHER_C1P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000181.jpg","train/labels/uaemmn_pos_train_000181.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211225_010724_YAHER_C3P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000182.jpg","train/labels/uaemmn_pos_train_000182.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191227_224834_Home_C12P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000183.jpg","train/labels/uaemmn_pos_train_000183.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191112_192448_SCASS_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000184.jpg","train/labels/uaemmn_pos_train_000184.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191205_013443_SCASS_C2P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000185.jpg","train/labels/uaemmn_pos_train_000185.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_051039_Home_C11P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000186.jpg","train/labels/uaemmn_pos_train_000186.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191011_052653_SCASS_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000187.jpg","train/labels/uaemmn_pos_train_000187.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20210409_011326_Liwa_C15P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000188.jpg","train/labels/uaemmn_pos_train_000188.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191126_035121_SCASS_C1P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000189.jpg","train/labels/uaemmn_pos_train_000189.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190922_033446_Home_C3P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000190.jpg","train/labels/uaemmn_pos_train_000190.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191213_003947_Home_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000191.jpg","train/labels/uaemmn_pos_train_000191.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191123_031857_SCASS_C13P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000192.jpg","train/labels/uaemmn_pos_train_000192.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_220938_Liwa_C13P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000193.jpg","train/labels/uaemmn_pos_train_000193.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211215_011845_Home_C14P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000194.jpg","train/labels/uaemmn_pos_train_000194.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191020_025543_SCASS_C8P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000195.jpg","train/labels/uaemmn_pos_train_000195.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190928_053353_SCASS_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000196.jpg","train/labels/uaemmn_pos_train_000196.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190926_191023_SCASS_C1P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000197.jpg","train/labels/uaemmn_pos_train_000197.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190910_044501_SCASS_C14P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000198.jpg","train/labels/uaemmn_pos_train_000198.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200121_043352_SCASS_C13P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000199.jpg","train/labels/uaemmn_pos_train_000199.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191114_004803_Home_C15P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000200.jpg","train/labels/uaemmn_pos_train_000200.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_230220_Home_C7P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000201.jpg","train/labels/uaemmn_pos_train_000201.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191126_053115_Home_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000202.jpg","train/labels/uaemmn_pos_train_000202.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211227_235710_Liwa_C2P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000203.jpg","train/labels/uaemmn_pos_train_000203.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191005_021351_SCASS_C8P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000204.jpg","train/labels/uaemmn_pos_train_000204.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_205021_YAHER_C16P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000205.jpg","train/labels/uaemmn_pos_train_000205.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200117_034533_SCASS_C16P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000206.jpg","train/labels/uaemmn_pos_train_000206.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190913_032158_SCASS_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000207.jpg","train/labels/uaemmn_pos_train_000207.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211223_060442_Liwa_C14P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000208.jpg","train/labels/uaemmn_pos_train_000208.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20200107_213922_YAHER_C11P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000209.jpg","train/labels/uaemmn_pos_train_000209.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211215_004439_YAHER_C15P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000210.jpg","train/labels/uaemmn_pos_train_000210.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190919_192849_SCASS_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000211.jpg","train/labels/uaemmn_pos_train_000211.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220112_004159_Liwa_C2P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000212.jpg","train/labels/uaemmn_pos_train_000212.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211215_001508_Liwa_C01P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000213.jpg","train/labels/uaemmn_pos_train_000213.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190930_032610_SCASS_C13P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000214.jpg","train/labels/uaemmn_pos_train_000214.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211204_051626_Liwa_C15P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000215.jpg","train/labels/uaemmn_pos_train_000215.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191023_042549_SCASS_C5P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000216.jpg","train/labels/uaemmn_pos_train_000216.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191028_054954_SCASS_C15P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000217.jpg","train/labels/uaemmn_pos_train_000217.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191020_234414_Home_C4P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000218.jpg","train/labels/uaemmn_pos_train_000218.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20210408_012130_Liwa_C13P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000219.jpg","train/labels/uaemmn_pos_train_000219.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20220304_232937_Liwa_C7P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000220.jpg","train/labels/uaemmn_pos_train_000220.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211215_034228_YAHER_C13P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000221.jpg","train/labels/uaemmn_pos_train_000221.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191221_040716_Home_C12P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000222.jpg","train/labels/uaemmn_pos_train_000222.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211221_060951_Home_C14P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000223.jpg","train/labels/uaemmn_pos_train_000223.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191208_232601_SCASS_C3P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000224.jpg","train/labels/uaemmn_pos_train_000224.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211211_054404_Home_C1P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000225.jpg","train/labels/uaemmn_pos_train_000225.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20190919_230917_SCASS_C16P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000226.jpg","train/labels/uaemmn_pos_train_000226.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211223_234319_Liwa_C1P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000227.jpg","train/labels/uaemmn_pos_train_000227.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191124_233813_Home_C2P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000228.jpg","train/labels/uaemmn_pos_train_000228.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20191027_015923_SCASS_C3P.jpg","42"
"train","meteor","train/images/uaemmn_pos_train_000229.jpg","train/labels/uaemmn_pos_train_000229.txt","AlowaisEtAl_Meteord_Detection_YOLO/YOLO_UAEMMN_METEORS/M20211214_052751_Home_C15P.jpg","42"
